"","x"
"2614",456669.191776007
"2615",764832.783800164
"2616",588449.684656748
"2617",740123.743661187
"2618",996979.340024841
"2619",484022.013739227
"2620",313137.170884804
"2621",557416.819953203
"2622",419510.55957382
"2623",927696.212610797
"2624",493614.254778988
"2625",276690.652266674
"2626",658821.826175208
"2627",416477.649362284
"2628",728083.33486961
"2629",563860.783982053
"2630",345510.141186158
"2631",363420.367129837
"2632",1233668.87332216
"2633",362685.676020758
"2634",456567.735498965
"2635",1138437.48065498
"2636",235930.856337708
"2637",1059938.99369052
"2638",500980.178495109
"2639",1153770.10334176
"2640",582149.295434157
"2641",1061656.45195384
"2642",380660.746154203
"2643",898149.014780202
"2644",1005119.02947451
"2645",521252.252061125
"2646",623790.11321852
"2647",329698.822723581
"2648",359936.92777251
"2649",770809.746704995
"2650",915073.582598839
"2651",532439.477154722
"2652",958188.535267483
"2653",256727.615717409
"2654",1258644.90088012
"2655",850014.826240596
"2656",497023.403506409
"2657",373442.340938682
"2658",472368.189381806
"2659",538254.867248334
"2660",329241.963143245
"2661",464200.182265421
"2662",536955.887790816
"2663",554604.90381258
"2664",718006.204072287
"2665",498583.50944282
"2666",423111.146876961
"2667",290259.230233853
"2668",711174.932722419
"2669",42657.5577800863
"2670",257505.175898016
"2671",371161.40590311
"2672",589165.128127987
"2673",891458.238880328
"2674",239045.172081044
"2675",697389.369013226
"2676",360029.466040372
"2677",821428.72599189
"2678",582777.954824384
"2679",631556.294906948
"2680",-8093.66689413835
"2681",200762.549210782
"2682",265449.04984416
"2683",333672.323964848
"2684",463276.412635796
"2685",1556797.52304482
"2686",545665.779680908
"2687",986812.600399874
"2688",994530.20170768
"2689",653232.196184188
"2690",797968.807223859
"2691",655959.047835013
"2692",355864.686184901
"2693",474458.860022187
"2694",660219.97982205
"2695",425772.991234837
"2696",550196.538642732
"2697",981503.688492551
"2698",557645.638609581
"2699",499726.67994815
"2700",379737.96459976
"2701",701941.059608965
"2702",571402.104806578
"2703",799057.201822852
"2704",457348.840755396
"2705",599215.382299764
"2706",716732.763599132
"2707",401375.692516761
"2708",844035.198321782
"2709",325803.716224811
"2710",372898.245231733
"2711",364207.648901767
"2712",860206.482676301
"2713",465278.829324149
"2714",826114.319782716
"2715",1032315.74847163
"2716",688141.742343158
"2717",2187088.22448109
"2718",578205.605888598
"2719",203376.870789478
"2720",425793.74051778
"2721",174284.147607877
"2722",400800.772426057
"2723",2034304.54015049
"2724",560148.679581074
"2725",462224.435545621
"2726",482241.950180808
"2727",362316.548283768
"2728",640880.119908258
"2729",344208.439875815
"2730",321668.347415697
"2731",357288.405786726
"2732",400499.05437639
"2733",607551.518074412
"2734",153792.806276554
"2735",472261.995207116
"2736",665968.93379857
"2737",229941.780389774
"2738",174988.945443328
"2739",533739.730855828
"2740",334468.416392571
"2741",366032.414206896
"2742",452038.845209289
"2743",533100.802185068
"2744",149574.637140856
"2745",144090.618071924
"2746",505333.856895429
"2747",540833.363995506
"2748",193300.756428899
"2749",250763.960378433
"2750",524919.162879611
"2751",55101.7693922867
"2752",309042.792328534
"2753",514760.437901978
"2754",381114.974663138
"2755",392657.903656787
"2756",339630.163064953
"2757",643261.265449288
"2758",600897.325136268
"2759",1547751.32805293
"2760",514896.218036291
"2761",306178.20794363
"2762",1171956.95653169
"2763",609581.431452837
"2764",270964.519928226
"2765",267983.996910573
"2766",92313.3084070052
"2767",736950.139549757
"2768",792771.248550763
"2769",311032.052997114
"2770",-1396.90945230474
"2771",306094.71707346
"2772",352505.127886724
"2773",383479.6940141
"2774",449417.238892024
"2775",81435.1124366594
"2776",619403.877759126
"2777",545204.728167411
"2778",59013.3144203177
"2779",212639.054353217
"2780",863529.208223938
"2781",887141.856738957
"2782",373492.377641904
"2783",665557.383893353
"2784",402401.361606197
"2785",435526.462313915
"2786",356890.850284275
"2787",660382.107577815
"2788",1138250.55397323
"2789",876008.466782235
"2790",706189.190824201
"2791",433024.932154378
"2792",461338.524210401
"2793",549058.581497704
"2794",560084.193382723
"2795",657862.245148818
"2796",466128.575182036
"2797",427820.885077224
"2798",247398.62409936
"2799",99177.8466091772
"2800",569015.817929955
"2801",221965.448376182
"2802",369255.025795726
"2803",841261.578799304
"2804",441454.611156965
"2805",547432.548671832
"2806",365922.155694809
"2807",250396.34453677
"2808",87413.9784553675
"2809",795660.144836646
"2810",272352.461863263
"2811",385002.301530281
"2812",180468.820112699
"2813",491235.023653732
"2814",316727.366453714
"2815",360651.406490344
"2816",698370.730402673
"2817",670068.138445029
"2818",544612.66302575
"2819",709276.24366367
"2820",472774.220410814
"2821",1108652.70764498
"2822",732371.020177498
"2823",316195.813336888
"2824",899315.325182624
"2825",725637.291803029
"2826",811610.889606255
"2827",235707.246008025
"2828",565879.629567402
"2829",1272365.80257001
"2830",10123.7596943238
"2831",104997.330325393
"2832",591077.501019123
"2833",605061.942866773
"2834",416845.598416793
"2835",120482.934493436
"2836",674610.5196665
"2837",526236.653368648
"2838",321728.634990138
"2839",559100.924224463
"2840",392515.932767544
"2841",581040.94624047
"2842",608149.387200605
"2843",448581.000951807
"2844",511965.565279955
"2845",691963.779253452
"2846",470311.154528819
"2847",633143.289223787
"2848",194839.298233282
"2849",425268.669678352
"2850",490410.664490707
"2851",665159.468932577
"2852",591526.750929874
"2853",442943.184856288
"2854",242384.27250853
"2855",482069.108838805
"2856",1120450.30026239
"2857",335150.36944269
"2858",1086273.8490251
"2859",351188.908067774
"2860",1054360.60152912
"2861",161509.577464681
"2862",671264.7964132
"2863",484280.897782379
"2864",216349.069607149
"2865",338996.301187865
"2866",349589.893556129
"2867",370776.12356653
"2868",711650.637409919
"2869",707014.06761637
"2870",638370.003142085
"2871",795795.183698074
"2872",549937.89847398
"2873",469270.773336006
"2874",780406.905482165
"2875",812398.046695546
"2876",276213.330062213
"2877",500123.438680999
"2878",157626.604015245
"2879",858319.782037225
"2880",2154352.85951017
"2881",894784.71389617
"2882",570895.797115471
"2883",948945.497763611
"2884",367881.064691394
"2885",965011.079927697
"2886",599710.606074948
"2887",1835101.12309163
"2888",389259.421535095
"2889",691293.84948227
"2890",211948.911025096
"2891",547141.394656267
"2892",319441.363051073
"2893",540740.64197986
"2894",870561.941717786
"2895",388049.322311106
"2896",515535.172747048
"2897",305448.758971344
"2898",943071.694347649
"2899",1369105.5405465
"2900",648593.256808119
"2901",390895.291634526
"2902",597896.726807616
"2903",930855.684349027
"2904",595738.65325278
"2905",979015.946218618
"2906",223287.213476844
"2907",356204.935864231
"2908",580849.427657638
"2909",292236.495358657
"2910",288118.938301328
"2911",1145673.43775499
"2912",121720.587244402
"2913",973432.263154949
"2914",296108.557099984
"2915",835938.822743278
"2916",393950.729197083
"2917",654794.927311173
"2918",331631.161594328
"2919",1210001.48719659
"2920",481694.097069854
"2921",548514.072871129
"2922",205285.582968518
"2923",400286.535347778
"2924",416626.228898253
"2925",193897.651483184
"2926",768526.789674037
"2927",802101.196984908
"2928",761701.762449718
"2929",671079.577641103
"2930",394358.43041039
"2931",506103.321293171
"2932",514147.616701565
"2933",369387.140440447
"2934",353753.432369936
"2935",290241.648770275
"2936",128433.07208444
"2937",281458.964297404
"2938",551805.853652953
"2939",748273.168707573
"2940",349652.168534019
"2941",1786904.22662251
"2942",580415.810002615
"2943",292682.586816357
"2944",717563.87147851
"2945",115360.647561818
"2946",553466.057998546
"2947",382640.003689018
"2948",221521.52760364
"2949",430910.908043462
"2950",491352.011378654
"2951",653445.378743585
"2952",940505.477615629
"2953",409552.907341697
"2954",621519.499737896
"2955",826248.933972448
"2956",349293.189177287
"2957",270895.646017554
"2958",927194.896010665
"2959",261667.657984946
"2960",551960.953917839
"2961",554628.469198729
"2962",510732.689309554
"2963",490592.961510387
"2964",1196859.29224492
"2965",648350.232519864
"2966",554925.319799571
"2967",870344.334028228
"2968",505396.193183775
"2969",682866.851929292
"2970",724650.514109362
"2971",98893.386123264
"2972",597722.198726401
"2973",505229.277409929
"2974",1185034.17397308
"2975",519782.047908455
"2976",1144282.5358122
"2977",254670.824692043
"2978",807900.311919694
"2979",613679.44510158
"2980",633197.411825715
"2981",1138152.37945749
"2982",456008.810017784
"2983",352492.921213447
"2984",712356.773542536
"2985",757839.367974874
"2986",805287.424040007
"2987",281173.061897996
"2988",714815.759210623
"2989",839071.895931279
"2990",241376.071846599
"2991",373503.176706518
"2992",593105.505470374
"2993",523488.832332359
"2994",845743.940108011
"2995",289357.927738626
"2996",235809.575331181
"2997",559220.907176989
"2998",164182.265659102
"2999",309324.477480507
"3000",600436.467184141
"3001",620641.303350973
"3002",996845.075222634
"3003",742522.165853228
"3004",771880.500911473
"3005",934169.269963496
"3006",626495.807699716
"3007",650324.049296389
"3008",510514.21808173
"3009",332082.369273734
"3010",299627.327232724
"3011",694379.751635489
"3012",442232.973169302
"3013",575825.602182079
"3014",827085.859114745
"3015",625290.81280308
"3016",285343.782300814
"3017",451487.589362489
"3018",340601.921162538
"3019",452188.878864539
"3020",438890.782762956
"3021",656693.930946446
"3022",534811.373816723
"3023",466185.929739269
"3024",166116.678531292
"3025",322260.709365607
"3026",530259.924655992
"3027",562676.965410617
"3028",541634.069285557
"3029",288949.307856866
"3030",439482.553818805
"3031",215370.222579653
"3032",408783.388473686
"3033",778423.536251712
"3034",600977.906854446
"3035",552608.194382428
"3036",902443.806944459
"3037",403830.042672567
"3038",304668.006878368
"3039",156038.138348217
"3040",818034.107650312
"3041",411487.70423767
"3042",357947.568557984
"3043",661742.895255739
"3044",625908.568735214
"3045",355406.727696614
"3046",352163.034919741
"3047",427726.308513153
"3048",525567.818175461
"3049",503316.685139096
"3050",703406.316797808
"3051",787885.215540001
"3052",367043.511937155
"3053",291186.872211347
"3054",720136.30448204
"3055",535573.787987884
"3056",426936.45056403
"3057",536380.224040426
"3058",878265.95598755
"3059",348751.857261187
"3060",790335.00216943
"3061",403056.232489281
"3062",998561.132153619
"3063",339698.869847978
"3064",1148587.86610016
"3065",2136532.49186376
"3066",220504.394809609
"3067",101090.082555846
"3068",839782.988483124
"3069",508592.747603493
"3070",464293.478890818
"3071",454189.193539953
"3072",367708.009847209
"3073",290927.935680306
"3074",539643.053170429
"3075",1247631.27611982
"3076",623460.313259356
"3077",599789.045017915
"3078",950939.908217365
"3079",305031.799157809
"3080",717779.534447351
"3081",405831.333643163
"3082",369214.777684131
"3083",494848.819413411
"3084",488441.634373755
"3085",555438.929481284
"3086",577629.21539148
"3087",321450.772962165
"3088",446216.495439154
"3089",139690.640377456
"3090",165963.667860373
"3091",502731.071037567
"3092",410528.217451137
"3093",544254.084417808
"3094",624273.834295488
"3095",1532431.9724204
"3096",442232.069872446
"3097",677986.306181191
"3098",437437.657881922
"3099",354734.25031646
"3100",510759.445230987
"3101",349993.663607202
"3102",540362.619057104
"3103",-1013006.14637178
"3104",10697.9314890852
"3105",274361.669366749
"3106",187484.537205491
"3107",600615.619681264
"3108",365729.960662381
"3109",47352.2361518694
"3110",343422.339006612
"3111",329225.76050837
"3112",522457.878201971
"3113",825659.669163894
"3114",492734.186420349
"3115",287456.745757692
"3116",655819.630289322
"3117",487807.501711385
"3118",137142.860356179
"3119",462072.705090849
"3120",595578.910485953
"3121",735951.275434065
"3122",593049.519722958
"3123",459908.426034052
"3124",586931.917813639
"3125",657572.951175032
"3126",364386.457532681
"3127",596614.947807049
"3128",196125.554086502
"3129",842790.267751878
"3130",576771.761052596
"3131",241003.956116336
"3132",590486.30472448
"3133",793239.535295573
"3134",614238.021162855
"3135",831355.422642778
"3136",569906.298104962
"3137",426012.358431853
"3138",301110.004147927
"3139",392313.887570039
"3140",444820.481364289
"3141",491755.587218592
"3142",486079.957367691
"3143",580103.739357991
"3144",188289.255455922
"3145",377956.338553471
"3146",523233.997530001
"3147",537103.873905774
"3148",737610.728176795
"3149",346752.859744348
"3150",1064694.08900979
"3151",342546.340193985
"3152",691685.713561413
"3153",570045.207562175
"3154",611080.703436601
"3155",268540.510820577
"3156",314220.601914939
"3157",540790.928225793
"3158",1224812.50802409
"3159",401050.112496127
"3160",637596.758613909
"3161",397124.732772514
"3162",210947.824392569
"3163",529979.713183397
"3164",815643.858436495
"3165",544890.672956466
"3166",291770.960309794
"3167",580174.661391936
"3168",331414.046745126
"3169",539940.728698557
"3170",634664.604511613
"3171",765449.094452409
"3172",934805.55680509
"3173",378556.426612561
"3174",653096.83488116
"3175",490301.204444004
"3176",555641.781350297
"3177",839578.938077816
"3178",441806.957357758
"3179",462498.805276089
"3180",483513.646197657
"3181",419266.304059307
"3182",313543.5090651
"3183",357928.225031583
"3184",681893.912213868
"3185",739741.391129
"3186",559028.118801981
"3187",196247.378428439
"3188",340635.136092167
"3189",608501.330156933
"3190",592222.682191944
"3191",351835.050071948
"3192",228607.298615868
"3193",58607.1097980736
"3194",750144.966424425
"3195",404696.168537858
"3196",187722.91761055
"3197",690040.238499082
"3198",922373.373731041
"3199",534001.35857869
"3200",276633.535536665
"3201",823601.544497992
"3202",789433.489421394
"3203",278078.527013432
"3204",230621.840333198
"3205",666984.732966413
"3206",337718.391273355
"3207",421850.33997047
"3208",162007.864937435
"3209",661550.051678819
"3210",431062.940057212
"3211",831991.66160086
"3212",631748.959836845
"3213",323819.12921217
"3214",310000.55817718
"3215",624689.053594585
"3216",664322.472381975
"3217",220024.332481071
"3218",1078258.95681812
"3219",851026.633056935
"3220",427931.297785396
"3221",627084.823018931
"3222",714007.902554084
"3223",164211.015141609
"3224",467574.049763984
"3225",191776.085728901
"3226",787749.87137903
"3227",724860.115107944
"3228",467762.192019568
"3229",506020.882344936
"3230",485417.767660127
"3231",834426.35424418
"3232",466038.99568912
"3233",333659.971010345
"3234",205568.367524464
"3235",152985.388224335
"3236",648095.422483926
"3237",868458.147972769
"3238",315752.968223542
"3239",1340728.43705734
"3240",268389.428739651
"3241",808489.368722436
"3242",723541.685940599
"3243",217229.635785227
"3244",654170.552946194
"3245",363358.318693513
"3246",675502.893475984
"3247",154968.900326472
"3248",484728.605481878
"3249",1012613.23739323
"3250",219175.124985829
"3251",1047120.53611088
"3252",568844.518699877
"3253",551101.691436195
"3254",801427.879714209
"3255",73359.8190247745
"3256",237671.261149537
"3257",800716.846761687
"3258",683101.737716761
"3259",940738.103258589
"3260",987526.215923362
"3261",311603.260285915
"3262",273571.694316498
"3263",868471.590012267
"3264",782030.950582129
"3265",567080.504472885
"3266",586600.096374946
"3267",413063.61947553
"3268",356668.408585009
"3269",288937.751043327
"3270",476463.767866663
"3271",971223.252684115
"3272",344838.343376624
"3273",839490.597667201
"3274",647435.139445907
"3275",223459.39555562
"3276",586215.879189934
"3277",530201.470575052
"3278",527047.808064249
"3279",597235.991866854
"3280",148578.92386185
"3281",56993.2346136734
"3282",366783.299482523
"3283",268634.635657638
"3284",1260025.64742394
"3285",376025.643391699
"3286",122852.486046624
"3287",851250.272099768
"3288",241951.054690289
"3289",649883.964406046
"3290",644196.370323952
"3291",1055362.87019008
"3292",648853.295116617
"3293",366202.371839819
"3294",352170.056898221
"3295",545610.878658466
"3296",391615.433405451
"3297",601426.670730238
"3298",460392.016453944
"3299",320058.425851634
"3300",203106.865693388
"3301",599469.3952769
"3302",622592.963902532
"3303",490712.862681595
"3304",514981.092778102
"3305",339591.897261888
"3306",42120.0769454835
"3307",877208.689207147
"3308",809630.657621079
"3309",112202.291903389
"3310",500933.545387949
"3311",1235887.43809182
"3312",257622.245261635
"3313",580006.048815644
"3314",422064.617193526
"3315",803818.176114537
"3316",954987.510018044
"3317",368752.967581836
"3318",87943.0838465791
"3319",369900.023070406
"3320",919500.296445771
"3321",855098.931614889
"3322",892021.989802102
"3323",64001.0415578514
"3324",505837.290549451
"3325",562683.539480955
"3326",488862.301683797
"3327",1172384.79369084
"3328",69073.029877445
"3329",535653.66075078
"3330",398701.959412037
"3331",292168.703930456
"3332",332433.76622214
"3333",559228.421504044
"3334",251772.261557846
"3335",473935.925188388
"3336",821401.152006489
"3337",362125.17946879
"3338",1235735.16673884
"3339",521266.889143565
"3340",409540.874335754
"3341",403987.550682578
"3342",361334.647052075
"3343",350921.505506358
"3344",435891.561085147
"3345",195943.898250214
"3346",504173.453992714
"3347",574653.708026932
"3348",604868.709670731
"3349",137505.335235254
"3350",-95161.2751807896
"3351",113770.974963694
"3352",384194.949380825
"3353",465526.612980001
"3354",470840.924920378
"3355",354411.651559287
"3356",582629.130400919
"3357",514667.739292354
"3358",405560.06595198
"3359",581394.7168079
"3360",626885.056737766
"3361",272784.543259681
"3362",360134.96928865
"3363",1160786.18296463
"3364",353271.394428683
"3365",98537.7153715949
"3366",681066.060446389
"3367",200937.346973179
"3368",836900.127062479
"3369",647998.743381962
"3370",727124.782400849
"3371",277548.563846417
"3372",1071068.03355311
"3373",296028.956623394
"3374",1026698.40658206
"3375",406543.892842743
"3376",1179660.58926439
"3377",762147.333351607
"3378",1037420.79136485
"3379",212981.106689596
"3380",352817.008153264
"3381",1312037.09579959
"3382",254263.497273998
"3383",479638.978860926
"3384",672839.025294938
"3385",1112775.09312349
"3386",264701.410176696
"3387",555685.600115367
"3388",203969.653314824
"3389",497134.864491463
"3390",936687.900911439
"3391",682877.834463763
"3392",482530.995232972
"3393",328969.096124516
"3394",480622.541013071
"3395",231226.420738675
"3396",556759.670748751
"3397",462256.608998454
"3398",577920.891583431
"3399",195072.761713828
"3400",538378.709936784
"3401",424709.43285792
"3402",696875.871042356
"3403",750505.108187855
"3404",629706.507751491
"3405",414211.290394453
"3406",988150.16044121
"3407",205898.342478689
"3408",517968.074793608
"3409",410026.147982446
"3410",547313.022665081
"3411",1099888.48500257
"3412",414015.081995975
"3413",679901.712480153
"3414",281021.603066452
"3415",1068719.60680007
"3416",920923.334034536
"3417",445976.253609655
"3418",648776.509875515
"3419",174957.977535744
"3420",269566.766756939
"3421",1496468.79193827
"3422",228047.528879884
"3423",464838.890541629
"3424",573552.640563024
"3425",534007.421109427
"3426",260446.641425125
"3427",135404.032268877
"3428",203348.653126243
"3429",270209.594703288
"3430",638515.896047407
"3431",688127.419583714
"3432",444831.137516696
"3433",613991.745874631
"3434",703957.184037639
"3435",489989.787612661
"3436",136288.340445261
"3437",255118.707571687
"3438",179416.166137598
"3439",336467.160913976
"3440",434239.697435805
"3441",1068003.63594187
"3442",255847.410771189
"3443",428295.821342939
"3444",105703.235788209
"3445",558859.271033435
"3446",672497.572870221
"3447",767414.81577423
"3448",459590.121861208
"3449",670768.025312265
"3450",264553.778627475
"3451",964788.171904279
"3452",947257.119331354
"3453",450389.741515822
"3454",803979.964249864
"3455",458987.193248947
"3456",284316.75484219
"3457",204849.886768574
"3458",213009.543470981
"3459",878274.383502239
"3460",643722.963881749
"3461",632225.935321953
"3462",453614.218644358
"3463",186916.62402185
"3464",657207.346850429
"3465",404988.772896303
"3466",799785.52087205
"3467",505988.132536475
"3468",320422.65535824
"3469",489717.626401159
"3470",446779.547666587
"3471",458923.698774512
"3472",174091.203750006
"3473",1050052.22696411
"3474",913318.772509808
"3475",322048.066367842
"3476",485452.434355936
"3477",336763.138664793
"3478",833348.44729722
"3479",698716.975398899
"3480",849300.457609403
"3481",492853.251112698
"3482",570327.498780731
"3483",354238.974499775
"3484",821528.920580806
"3485",266049.559869681
"3486",361007.582178478
"3487",607004.644473845
"3488",73728.6083037708
"3489",628084.783539238
"3490",715829.905381577
"3491",339752.241388813
"3492",534215.45837484
"3493",547769.221473001
"3494",540978.945062035
"3495",509514.615015028
"3496",307573.375118793
"3497",376258.362055625
"3498",63365.2315521102
"3499",669163.213999783
"3500",794066.31807022
"3501",516706.855511835
"3502",277685.12059047
"3503",693788.98370457
"3504",606288.262621695
"3505",516462.102620371
"3506",176330.048645437
"3507",510062.693619538
"3508",458887.854406375
"3509",396926.948244248
"3510",327170.772935474
"3511",721848.289343316
"3512",425395.672012837
"3513",421848.689731552
"3514",466741.969532701
"3515",1235520.27531856
"3516",484750.343379009
"3517",815765.790171318
"3518",502285.253515758
"3519",333091.806609951
"3520",956028.446410483
"3521",488061.932196156
"3522",694474.937268495
"3523",307344.428054495
"3524",483511.762399594
"3525",1080917.30504485
"3526",515632.313198365
"3527",439071.075744349
"3528",986351.912797776
"3529",303331.612986718
"3530",462230.793791405
"3531",836350.405602072
"3532",859993.134603003
"3533",262145.551227095
"3534",604667.156440365
"3535",545715.830603273
"3536",435138.063947387
"3537",450391.284630168
"3538",539840.159086077
"3539",372231.461794586
"3540",142442.791749216
"3541",392796.642484533
"3542",747816.005329353
"3543",409789.630082489
"3544",547359.778278117
"3545",355636.647530166
"3546",414202.139351065
"3547",388587.643036773
"3548",567517.669340507
"3549",338939.184524834
"3550",542045.293935529
"3551",451862.341109871
"3552",491593.389413057
"3553",806565.440914176
"3554",198635.224862303
"3555",792342.690931122
"3556",277841.309467933
"3557",677848.738454221
"3558",420918.209426469
"3559",789225.322919182
"3560",169363.885375793
"3561",434550.750287285
"3562",443531.130016774
"3563",666816.369789994
"3564",584703.411356754
"3565",358338.120167915
"3566",626697.896500576
"3567",487770.971998418
"3568",489052.288656227
"3569",641557.591819715
"3570",309164.674455787
"3571",553352.268437059
"3572",580500.666323914
"3573",269956.782562492
"3574",910874.811371628
"3575",623559.422332322
"3576",432884.62385326
"3577",573674.35197809
"3578",363321.335972375
"3579",298838.164949911
"3580",957372.009023045
"3581",468452.820169191
"3582",247408.773495198
"3583",1024105.47578401
"3584",205575.663793304
"3585",361025.975787947
"3586",559163.359704366
"3587",359957.529757922
"3588",529958.890382642
"3589",371395.32302297
"3590",239533.154401119
"3591",356554.290571754
"3592",540148.369296516
"3593",865546.380759219
"3594",107992.423868094
"3595",634160.319172873
"3596",538526.555544116
"3597",616703.359067997
"3598",750187.026788896
"3599",535901.416865222
"3600",344873.213052121
"3601",211095.302212681
"3602",544443.870182933
"3603",550168.133585459
"3604",214049.222227582
"3605",542005.013890156
"3606",356375.670020801
"3607",451542.673161936
"3608",222591.392389141
"3609",1732294.31366192
"3610",404785.016006435
"3611",225333.572453528
"3612",441564.336450815
"3613",83025.1280553046
"3614",299588.370270378
"3615",1476739.69278302
"3616",273851.751549685
"3617",725239.474429227
"3618",614374.203327994
"3619",419667.95009673
"3620",545006.380095695
"3621",1864460.18403699
"3622",606560.457393349
"3623",398376.556075876
"3624",161697.542476696
"3625",412843.526157028
"3626",355497.748072798
"3627",432781.27041706
"3628",663080.116836111
"3629",553063.998448856
"3630",570872.639836499
"3631",671168.053208358
"3632",69746.9443265472
"3633",400291.489118911
"3634",411501.221210424
"3635",654140.341076035
"3636",702275.80274792
"3637",169292.799239164
"3638",971817.856702317
"3639",582328.694548036
"3640",367900.733083154
"3641",950617.177580636
"3642",470601.339461404
"3643",440840.10777347
"3644",318687.883153339
"3645",638901.998680591
"3646",474818.566944285
"3647",160277.613396097
"3648",377666.259512198
"3649",543557.288419506
"3650",834942.407017757
"3651",506379.841144555
"3652",301650.30169416
"3653",479628.2822599
"3654",422854.597256508
"3655",405050.049652136
"3656",730328.126723556
"3657",646282.953291192
"3658",739005.492221284
"3659",1019092.92516383
"3660",712028.806568484
"3661",60378.9003557318
"3662",519856.921135196
"3663",554417.740385362
"3664",526103.226978194
"3665",565999.65694926
"3666",826081.925094129
"3667",584409.762965277
"3668",377830.049318554
"3669",498406.316787743
"3670",875114.940707566
"3671",408859.800300454
"3672",366180.754834649
"3673",203307.098674424
"3674",627965.788604944
"3675",395252.333892031
"3676",631360.674614744
"3677",580554.234942776
"3678",68353.0126943025
"3679",602962.610655514
"3680",1673313.60416152
"3681",372059.472290666
"3682",875658.153771136
"3683",689966.397531379
"3684",534439.603935515
"3685",575313.459091187
"3686",490604.658449252
"3687",296100.628205877
"3688",683223.378856383
"3689",578181.106737972
"3690",497070.71392489
"3691",627937.769865283
"3692",860642.613791284
"3693",556894.000885104
"3694",135216.079379233
"3695",1289633.7903148
"3696",799585.571904852
"3697",299203.168566002
"3698",668909.011463872
"3699",852304.956821752
"3700",840740.734486286
"3701",904263.811425405
"3702",745108.160437737
"3703",645926.616805989
"3704",634511.25384838
"3705",334776.116535986
"3706",450647.308095916
"3707",295045.737783836
"3708",311264.904730365
"3709",318425.593547033
"3710",444969.253914944
"3711",469225.571227977
"3712",79915.5758738356
"3713",599510.040112154
"3714",206539.117414236
"3715",546451.294338882
"3716",371653.816060323
"3717",442040.783240178
"3718",424693.57881442
"3719",436000.401269552
"3720",479323.195123841
"3721",351117.373730124
"3722",-9032.82341526693
"3723",435603.81904603
"3724",857955.741108022
"3725",324450.487074078
"3726",530101.030288635
"3727",905040.819610048
"3728",570074.13801275
"3729",225013.499849859
"3730",996423.389094913
"3731",466750.057316918
"3732",774362.617443357
"3733",473122.182086442
"3734",578013.753481785
"3735",836878.028624145
"3736",716755.544244825
"3737",148798.756823819
"3738",356251.136499085
"3739",389315.701095206
"3740",56073.5695663202
"3741",1009074.8144086
"3742",581170.203542162
"3743",562225.877726583
"3744",543575.094698063
"3745",252548.184947692
"3746",349375.312137795
"3747",219363.653175788
"3748",736328.132609361
"3749",619169.040800223
"3750",442618.221458176
"3751",987169.273958786
"3752",214033.306961857
"3753",477670.331498156
"3754",349986.547348641
"3755",639116.870403605
"3756",7657.85544318631
"3757",1039403.04724397
"3758",526101.27116698
"3759",969459.682860771
"3760",1095216.98006143
"3761",398874.031410118
"3762",647905.356981099
"3763",672214.303464042
"3764",563353.543196959
"3765",370883.655822753
"3766",701873.296720107
"3767",911155.33801731
"3768",149170.190501225
"3769",809592.688590421
"3770",357505.939536318
"3771",230036.216465455
"3772",704942.911844377
"3773",499553.527504289
"3774",740697.767263307
"3775",301447.907065179
"3776",306544.601619162
"3777",522712.879085438
"3778",357064.56499485
"3779",385959.747461042
"3780",387655.361365483
"3781",825356.564180975
"3782",521482.339257932
"3783",418474.769908834
"3784",316879.33712226
"3785",1741288.18832945
"3786",165556.853119521
"3787",1158957.82652239
"3788",802823.908851287
"3789",1115153.0798765
"3790",350662.05313866
"3791",341365.8672884
"3792",1151116.78848295
"3793",719028.673984208
"3794",1141887.62299157
"3795",884516.035321729
"3796",120181.863432294
"3797",413527.452031305
"3798",388148.231165268
"3799",606246.373666729
"3800",586374.676868676
"3801",258229.888652457
"3802",418455.788579936
"3803",875812.957250998
"3804",1195632.05503967
"3805",1145719.43489287
"3806",247950.389824725
"3807",352635.144231854
"3808",424696.828146622
"3809",660497.770180107
"3810",789732.338472087
"3811",628284.644144929
"3812",543859.852383925
"3813",1399568.03691975
"3814",967455.750499674
"3815",201779.62533057
"3816",274076.734055285
"3817",433367.600449064
"3818",318479.911953562
"3819",433264.602073946
"3820",670514.958009593
"3821",739525.655221271
"3822",545980.888108772
"3823",486630.164605866
"3824",692278.951806681
"3825",57782.4449056054
"3826",326291.644836621
"3827",643891.130088671
"3828",476255.458461797
"3829",565161.509415269
"3830",1428943.31793919
"3831",295607.514247955
"3832",415875.111819253
"3833",1087725.3059884
"3834",623331.806329149
"3835",615534.704560072
"3836",572280.539123456
"3837",244104.74404411
"3838",723102.389266407
"3839",1106216.333747
"3840",561025.0120862
"3841",500525.625878142
"3842",506584.070289559
"3843",479615.364873432
"3844",258565.776627438
"3845",647377.564656013
"3846",240166.805955623
"3847",371730.08811148
"3848",717859.691961165
"3849",320067.695345245
"3850",1466113.32973764
"3851",538762.212173767
"3852",347104.782390119
"3853",296415.635847686
"3854",530301.91680888
"3855",529299.950317096
"3856",1271415.01762223
"3857",334374.729606857
"3858",1053595.21395866
"3859",378778.958923412
"3860",538862.24998048
"3861",873676.590761886
"3862",413840.917710839
"3863",356716.672106197
"3864",349879.148196873
"3865",285010.914157736
"3866",372958.042774094
"3867",311975.549103465
"3868",550935.623145377
"3869",956202.129244138
"3870",829590.759206818
"3871",506377.730540471
"3872",558708.826357474
"3873",910636.355760455
"3874",897261.467221119
