,x
9176,820100.2434
9177,1067966.768
9178,597467.3033
9179,252213.9184
9180,515401.5663
9181,545341.8987
9182,529754.4851
9183,504684.9689
9184,606215.8998
9185,730770.1294
9186,524770.136
9187,247215.1699
9188,545774.6803
9189,381674.4055
9190,595163.8911
9191,521771.891
9192,860442.5913
9193,365172.6421
9194,494263.4635
9195,1358498.23
9196,505291.5134
9197,224636.1084
9198,544298.0808
9199,367877.2378
9200,256863.2632
9201,398862.248
9202,419943.6573
9203,377300.4701
9204,381101.1239
9205,200680.5683
9206,563277.3589
9207,615242.9482
9208,801023.9166
9209,408287.6709
9210,231877.9422
9211,698656.8076
9212,1497700.523
9213,872914.6002
9214,674957.4734
9215,423766.674
9216,544212.866
9217,379512.4063
9218,443217.3457
9219,1258788.334
9220,553297.4671
9221,493031.8683
9222,227494.5703
9223,495298.9189
9224,503149.4496
9225,463640.5055
9226,231608.784
9227,381599.5703
9228,542717.5651
9229,599761.6157
9230,537654.2819
9231,381007.8221
9232,382996.0963
9233,557127.3372
9234,842982.8815
9235,260691.6381
9236,551336.6781
9237,1068333.05
9238,510736.1597
9239,568279.9401
9240,534046.0952
9241,536719.7715
9242,188484.7317
9243,505656.4779
9244,768332.3133
9245,419895.5531
9246,391878.4491
9247,711118.752
9248,627418.3075
9249,787521.2721
9250,1113574.909
9251,324667.8637
9252,264830.7624
9253,546775.0469
9254,279612.1722
9255,458506.6287
9256,245250.2419
9257,276691.4491
9258,536381.0638
9259,1063522.63
9260,457388.5598
9261,253975.1922
9262,454848.4803
9263,362876.2604
9264,671961.5645
9265,545829.3813
9266,224266.2285
9267,476450.9591
9268,623819.5576
9269,510345.8497
9270,548897.5369
9271,566847.1427
9272,799282.8663
9273,795977.2861
9274,748083.1402
9275,898257.1772
9276,246395.889
9277,384624.9557
9278,566269.5645
9279,470449.0728
9280,723583.424
9281,673811.891
9282,380749.652
9283,522021.1142
9284,341959.8269
9285,72462.41072
9286,240033.1308
9287,684297.0239
9288,573838.3487
9289,682633.4955
9290,535424.3128
9291,1273975.083
9292,289238.6197
9293,448977.3601
9294,274153.2028
9295,835380.4325
9296,440173.5905
9297,541541.3598
9298,501626.4351
9299,437976.1303
9300,696710.7751
9301,634356.6512
9302,489174.3369
9303,432324.5167
9304,382603.6545
9305,535042.988
9306,624403.9382
9307,1034176.152
9308,504923.3674
9309,528442.0088
9310,656982.8719
9311,565536.5825
9312,408637.3491
9313,449028.5806
9314,483482.5293
9315,213118.069
9316,302953.4239
9317,383492.4492
9318,365540.889
9319,370250.349
9320,480072.3386
9321,656019.0232
9322,949191.3773
9323,412782.698
9324,617714.6365
9325,551695.71
9326,373529.1475
9327,300096.7174
9328,542343.7686
9329,509652.9576
9330,513569.2939
9331,532741.1089
9332,515105.1705
9333,194481.1833
9334,198842.5892
9335,942301.2526
9336,322454.1339
9337,675677.3476
9338,560614.1744
9339,463079.5895
9340,539100.4315
9341,268571.1412
9342,516911.7262
9343,384037.063
9344,792491.4577
9345,1499830.272
9346,368306.3476
9347,586935.2172
9348,602697.5166
9349,380800.2219
9350,582727.8086
9351,645726.1596
9352,513052.5147
9353,718298.4332
9354,415445.219
9355,325378.956
9356,701796.7019
9357,348323.8822
9358,228768.5605
9359,1243681.964
9360,439405.6516
9361,713760.8412
9362,525971.8642
9363,446999.4308
9364,148902.1336
9365,780553.0136
9366,350277.7315
9367,378849.2448
9368,491289.2986
9369,228997.5144
9370,428741.8529
9371,234846.6546
9372,593710.2132
9373,282187.1006
9374,1268082.641
9375,397286.0726
9376,532924.6291
9377,761327.2126
9378,398242.7853
9379,238799.7177
9380,519532.2412
9381,558679.4325
9382,511034.6108
9383,464654.4357
9384,218514.9686
9385,726028.7271
9386,489231.2146
9387,197845.6965
9388,256516.5689
9389,494022.28
9390,452829.4716
9391,494761.8716
9392,491846.6535
9393,399987.3094
9394,388891.4041
9395,596550.7109
9396,1181589.224
9397,553258.9428
9398,1005169.992
9399,238429.2801
9400,265433.7882
9401,596798.4529
9402,920889.4252
9403,411594.6802
9404,494633.3662
9405,390832.2277
9406,538106.936
9407,1027076.752
9408,737036.1708
9409,376825.767
9410,296283.2678
9411,238451.3815
9412,930087.9318
9413,565731.0282
9414,1441539.935
9415,460804.7518
9416,520155.3375
9417,714014.9093
9418,896125.4218
9419,567019.4628
9420,201657.3523
9421,419141.2102
9422,879321.0335
9423,524018.297
9424,356482.4681
9425,528717.4887
9426,581857.8714
9427,225407.4446
9428,502724.3111
9429,1146196.686
9430,546639.3567
9431,281073.201
9432,660042.0386
9433,1077106.318
9434,460527.1198
9435,525580.0731
9436,590061.7835
9437,472009.9173
9438,699083.6433
9439,464658.7645
9440,895523.0307
9441,1072949.132
9442,874679.515
9443,197198.9335
9444,278861.3031
9445,519816.3312
9446,655307.8926
9447,614598.2228
9448,408849.866
9449,775702.0699
9450,243120.8221
9451,495773.3235
9452,1137224.333
9453,728494.8733
9454,375585.1623
9455,493843.8746
9456,562545.9042
9457,597834.7787
9458,1087891.802
9459,504419.2322
9460,219192.8041
9461,554695.3735
9462,1461756.041
9463,250902.1376
9464,521907.5047
9465,580675.4349
9466,668398.1576
9467,270390.7991
9468,776016.7306
9469,561155.5644
9470,401290.0221
9471,583213.1388
9472,357267.3339
9473,738242.336
9474,949852.0569
9475,980430.3502
9476,460417.8008
9477,537843.4143
9478,252109.4538
9479,340407.6484
9480,543711.0607
9481,466170.2803
9482,806569.8837
9483,357908.4248
9484,541379.6528
9485,334356.4959
9486,415277.482
9487,574719.4034
9488,245983.4533
9489,792546.2352
9490,578525.8045
9491,362941.8423
9492,337471.671
9493,708866.8103
9494,523402.8056
9495,243234.355
9496,574204.6169
9497,939778.5317
9498,575016.571
9499,610102.4034
9500,604227.3256
9501,541620.9888
9502,562357.6131
9503,502253.1266
9504,435203.6996
9505,813983.6621
9506,293389.4033
9507,493328.8382
9508,450838.9609
9509,246263.749
9510,340962.9342
9511,813710.1543
9512,414658.9869
9513,676712.0769
9514,243646.8672
9515,554488.5071
9516,334521.2736
9517,201306.7109
9518,551678.3864
9519,368810.4446
9520,416498.882
9521,524828.2342
9522,452517.7054
9523,556524.2908
9524,1344383.335
9525,446490.5946
9526,921127.262
9527,364971.1134
9528,545287.2361
9529,789542.5554
9530,410477.3451
9531,637452.6011
9532,656807.3246
9533,725139.5495
9534,454493.2142
9535,542311.0785
9536,662218.8813
9537,529963.5282
9538,740184.9011
9539,578736.8019
9540,782931.294
9541,237245.4699
9542,523164.6677
9543,765471.7961
9544,232697.1849
9545,522261.3523
9546,474768.7408
9547,503746.7104
9548,491609.6393
9549,556311.8504
9550,263148.5058
9551,625886.5746
9552,223787.4939
9553,334545.5134
9554,808823.1437
9555,1132995.492
9556,462784.0165
9557,852346.1786
9558,765045.4125
9559,428307.5315
9560,781195.6541
9561,541405.7844
9562,699444.9826
9563,560240.5896
9564,449565.6279
9565,1013116.442
9566,336537.084
9567,272824.1608
9568,261439.3843
9569,980636.7415
9570,212298.6502
9571,485934.4354
9572,771799.8852
9573,709764.0212
9574,362865.04
9575,393133.7097
9576,535431.9177
9577,530615.629
9578,392642.4548
9579,267911.6208
9580,514610.1214
9581,959299.1502
9582,835431.7744
9583,608130.8865
9584,782051.3948
9585,549587.5048
9586,525762.8211
9587,516534.1494
9588,156604.3478
9589,778191.9361
9590,544718.879
9591,529816.7909
9592,659229.4481
9593,311739.1988
9594,636124.995
9595,527807.9487
9596,958152.1743
9597,505976.8772
9598,508936.9347
9599,590041.1772
9600,616630.0744
9601,393115.6768
9602,439808.7792
9603,193148.8805
9604,537366.8713
9605,1015039.571
9606,350486.4298
9607,557989.976
9608,440285.5759
9609,334206.3474
9610,519461.0651
9611,537665.4055
9612,514360.8599
9613,526070.9529
9614,1061151.902
9615,1009792.28
9616,539177.2581
9617,681097.5002
9618,467161.5469
9619,1117697.583
9620,300141.0668
9621,767867.2064
9622,586805.3684
9623,458084.9258
9624,815372.7426
9625,220017.951
9626,303792.9906
9627,540848.4294
9628,542098.5999
9629,705017.9965
9630,534902.1998
9631,270020.6359
9632,540606.6963
9633,401691.9289
9634,388556.192
9635,739785.5677
9636,261847.6889
9637,402576.5159
9638,532125.6175
9639,542974.3549
9640,482340.5335
9641,1109142.235
9642,513726.838
9643,426813.181
9644,1164716.209
9645,454428.718
9646,1126524.332
9647,530806.218
9648,344613.133
9649,509715.2634
9650,642210.8407
9651,361329.6559
9652,563391.0449
9653,346632.7619
9654,718573.3605
9655,545525.4954
9656,421521.5716
9657,427757.013
9658,392833.0067
9659,272467.4342
9660,455623.5303
9661,783271.6806
9662,574648.3241
9663,802779.4811
9664,421406.5819
9665,517036.6886
9666,511109.9945
9667,528762.8677
9668,555746.7555
9669,438088.2586
9670,366210.1527
9671,235086.9449
9672,508247.3633
9673,590716.0993
9674,436625.6721
9675,266500.5534
9676,478219.6781
9677,236349.5987
9678,194598.2666
9679,904058.6739
9680,709896.3971
9681,604550.1005
9682,216095.9833
9683,512799.8559
9684,314225.3247
9685,662124.7938
9686,401077.856
9687,276216.746
9688,448515.3762
9689,459792.7258
9690,648095.0634
9691,407180.6874
9692,835744.3271
9693,563709.2472
9694,497013.7304
9695,481598.2987
9696,-888.0631639
9697,536681.3926
9698,1149566.949
9699,827998.1769
9700,509237.4998
9701,537143.4914
9702,501461.6817
9703,516669.808
9704,276982.1359
9705,576506.2077
9706,515328.1613
9707,303084.0368
9708,558635.1214
9709,220111.49
9710,644290.9225
9711,741674.1356
9712,480291.8313
9713,531062.9834
9714,290059.559
9715,239347.8053
9716,430920.2441
9717,244169.0185
9718,536747.332
9719,773009.5144
9720,650210.1331
9721,699372.2488
9722,183601.5714
9723,593876.9963
9724,514370.2281
9725,571459.688
9726,190330.2007
9727,364589.7885
9728,471572.5698
9729,417552.6075
9730,336447.0188
9731,539952.4433
9732,784245.5692
9733,344268.5771
9734,297001.7734
9735,222623.7158
9736,397236.0524
9737,257115.8454
9738,227650.3768
9739,1114913.733
9740,433529.0479
9741,358326.5325
9742,532939.724
9743,988250.3952
9744,348453.8317
9745,541563.6528
9746,340594.5658
9747,385142.1305
9748,525198.71
9749,357930.6729
9750,346841.5826
9751,388495.355
9752,525667.8636
9753,420010.0558
9754,723101.8293
9755,418344.0142
9756,422035.1129
9757,528212.7972
9758,336254.8722
9759,346722.2464
9760,526664.7563
9761,327947.9071
9762,543290.5646
9763,184123.3257
9764,532187.8851
9765,269632.5165
9766,432605.4742
9767,718519.9048
9768,898048.3666
9769,332556.864
9770,778696.6272
9771,987430.3168
9772,379239.5931
9773,515852.8018
9774,489038.7858
9775,614019.8768
9776,519656.8528
9777,513440.9086
9778,184605.6721
9779,390852.1767
9780,508773.1342
9781,390168.7533
9782,267833.1001
9783,1130453.91
9784,290464.2303
9785,373268.8251
9786,582025.8931
9787,377185.265
9788,694567.7322
9789,609655.2607
9790,427632.3212
9791,386998.9409
9792,553067.8944
9793,540540.9932
9794,393839.3046
9795,282062.5272
9796,259230.571
9797,397114.2884
9798,575135.8067
9799,248499.1529
9800,523765.6
9801,568522.4068
9802,473058.9238
9803,461477.0377
9804,596770.9373
9805,506242.6138
9806,387480.0203
9807,439418.8443
9808,547717.0857
9809,487494.2571
9810,555366.3239
9811,434795.099
9812,252408.4789
9813,653682.7444
9814,953828.5045
9815,440017.8223
9816,552012.7503
9817,731759.947
9818,753082.1633
9819,555073.3393
9820,567970.6015
9821,782676.2161
9822,496504.5179
9823,414193.6439
9824,876619.1255
9825,588480.8931
9826,689943.5613
9827,476568.7762
9828,799870.8534
9829,586774.1352
9830,516541.6394
9831,965480.9438
9832,301284.6586
9833,382360.0436
9834,276937.3516
9835,798776.8151
9836,518407.3396
9837,506259.1516
9838,528138.0464
9839,431958.325
9840,573341.1475
9841,235874.7806
9842,441588.3854
9843,1265946.991
9844,515420.0968
9845,254498.7658
9846,1212945.656
9847,294764.2237
9848,524691.3167
9849,542289.0294
9850,806448.0333
9851,508456.4063
9852,320850.2831
9853,792526.2591
9854,265734.2768
9855,502751.573
9856,566326.9458
9857,320073.3347
9858,655051.7984
9859,378704.2708
9860,309603.9817
9861,222284.6264
9862,566466.3154
9863,794544.1135
9864,420307.1023
9865,770524.849
9866,567455.6033
9867,505121.1721
9868,864983.042
9869,639717.0434
9870,498258.6012
9871,381372.6717
9872,406055.0902
9873,517725.4496
9874,330632.0961
9875,430111.1619
9876,399815.5634
9877,791638.883
9878,968256.9454
9879,397786.5742
9880,649906.5642
9881,499931.1389
9882,572606.7153
9883,632677.3199
9884,1061178.684
9885,511841.2655
9886,596929.9805
9887,453195.8777
9888,648523.7969
9889,590536.3273
9890,487846.0044
9891,1264076.37
9892,797023.2676
9893,629445.1966
9894,371707.7828
9895,563697.0243
9896,272229.1365
9897,518846.8774
9898,370595.1487
9899,687160.9766
9900,379930.1174
9901,929300.5665
9902,268355.2131
9903,423435.5085
9904,887914.2818
9905,405301.635
9906,483996.5959
9907,372953.8988
9908,465513.7922
9909,649440.1837
9910,1051211.306
9911,753558.2488
9912,552056.6266
9913,513862.4901
9914,487581.6481
9915,762794.8371
9916,240593.9213
9917,824174.5763
9918,250022.2515
9919,533108.1492
9920,263304.3506
9921,565427.0658
9922,515400.186
9923,278542.131
9924,1159907.16
9925,362541.2638
9926,375625.4816
9927,267852.7123
9928,480130.4751
9929,775867.9492
9930,325743.1036
9931,339201.1562
9932,251995.806
9933,597254.0389
9934,468827.6791
9935,630033.1071
9936,172827.4456
9937,533745.5683
9938,886224.6118
9939,519272.1307
9940,1186640.201
9941,829386.6453
9942,384299.0656
9943,532304.9301
9944,435572.0614
9945,461037.4615
9946,178118.088
9947,632012.8506
9948,595698.9977
9949,791027.5227
9950,582837.9826
9951,1095727.974
9952,1513257.325
9953,398679.8935
9954,349599.9725
9955,206693.0434
9956,676360.0103
9957,705403.2468
9958,323943.8225
9959,329925.1792
9960,1033255.24
9961,223966.8447
9962,241478.9053
9963,512658.7309
9964,446418.6081
9965,877047.333
9966,256437.8338
9967,262979.9427
9968,195996.5929
9969,642295.2861
9970,436200.1228
9971,262164.5312
9972,560722.5608
9973,519418.7532
9974,570959.2872
9975,558607.7982
9976,418292.6339
9977,573765.0791
9978,344723.1855
9979,373935.957
9980,230480.9199
9981,421355.337
9982,517978.1915
9983,515958.883
9984,445191.1962
9985,353744.525
9986,513961.6413
9987,224242.3246
9988,259192.9399
9989,270407.9838
9990,400819.6477
9991,337970.1174
9992,648450.7809
9993,777622.2371
9994,643164.0169
9995,754691.686
9996,175493.8539
9997,291419.361
9998,1532852.417
9999,322703.3571
10000,526694.0874
10001,241653.0433
10002,257727.9395
10003,556377.5535
10004,612121.9558
10005,555684.6997
10006,611954.3514
10007,799787.1418
10008,438711.3931
10009,348659.4912
10010,559934.4368
10011,626533.2609
10012,187124.9679
10013,250130.8014
10014,545411.8094
10015,398378.163
10016,546716.7956
10017,434655.3542
10018,228445.352
10019,233815.3303
10020,439645.9035
10021,614793.7746
10022,576268.1983
10023,550744.603
10024,600646.2654
10025,518707.9047
10026,398678.8876
10027,267288.4862
10028,549087.8515
10029,835765.3077
10030,382059.2807
10031,492286.1531
10032,383188.4868
10033,367774.8743
10034,571408.346
10035,386280.0335
10036,539793.3236
10037,1232141.85
10038,652563.284
10039,277303.3456
10040,265243.4353
10041,766533.1712
10042,241167.2997
10043,517056.9823
10044,525825.2035
10045,618041.045
10046,597305.8705
10047,255987.4316
10048,542864.2641
10049,564913.4863
10050,560635.3767
10051,527487.5111
10052,826284.184
10053,826771.8144
10054,883514.1144
10055,651093.4052
10056,562214.8013
10057,1003908.01
10058,182362.6633
10059,984376.4335
10060,503328.8769
10061,536604.0302
10062,187550.1447
10063,265710.6102
10064,342278.9608
10065,749338.2657
10066,378513.5731
10067,912371.9402
10068,549586.2979
10069,295306.7757
10070,928127.5428
10071,464658.7645
10072,547931.6401
10073,648597.8003
10074,450555.0689
10075,584155.6689
10076,261660.6949
10077,156947.11
10078,478627.6076
10079,578247.6089
10080,571947.2714
10081,669668.0999
10082,655604.984
10083,171973.7332
10084,638985.4739
10085,243413.8206
10086,361810.1459
10087,390677.9098
10088,690684.9509
10089,222075.9967
10090,416774.0251
10091,633595.6676
10092,306758.1704
10093,350129.4532
10094,451104.621
10095,629894.2417
10096,170724.1434
10097,234487.953
10098,407237.4818
10099,516272.5055
10100,211758.3818
10101,308162.0014
10102,806035.4037
10103,564785.4008
10104,1051016.166
10105,626835.8048
10106,567226.3291
10107,657293.0134
10108,256034.6808
10109,468261.4987
10110,824752.9229
10111,538979.2937
10112,439218.613
10113,284144.8371
10114,616208.2952
10115,619730.8299
10116,209746.0275
10117,203951.5882
10118,307510.0476
10119,256828.7551
10120,276711.8334
10121,337100.0512
10122,537865.2411
10123,566621.2658
10124,538111.0287
10125,1113397.497
10126,849767.8976
10127,618484.7522
10128,1257232.703
10129,798883.4947
10130,728764.3262
10131,549989.3351
10132,376303.5774
10133,445692.9633
10134,528546.748
10135,376503.2741
10136,231357.5299
10137,563702.5356
10138,829263.4732
10139,576545.0586
10140,504945.1559
10141,256160.5307
10142,227681.4877
10143,592473.5622
10144,211723.7131
10145,1149410.407
10146,468911.6206
10147,569216.6792
10148,666952.206
10149,554762.9789
10150,636135.9206
10151,194173.0898
10152,507247.0732
10153,412932.3565
10154,374463.6962
10155,607654.1063
10156,365573.9785
10157,231807.8937
10158,437782.3035
10159,604813.838
10160,551572.5552
10161,346781.1167
10162,389543.6783
10163,448819.4151
10164,741899.1596
10165,771528.669
10166,228997.5144
10167,505500.5565
10168,539290.7462
10169,329296.7696
10170,560640.6429
10171,556938.5793
10172,560308.5076
10173,537608.5662
10174,1374906.621
10175,146153.0353
10176,704314.3942
10177,523369.7022
10178,509801.611
10179,511279.1918
10180,361566.434
10181,568877.3908
10182,544403.991
10183,565587.9106
10184,399457.7904
10185,364503.8161
10186,522842.0152
10187,234593.9959
10188,549520.5566
10189,524267.482
10190,667622.9341
10191,434877.6742
10192,376010.2802
10193,450963.514
10194,481944.8716
10195,519893.7702
10196,524989.8127
10197,356249.7583
10198,323159.6905
10199,569582.9474
10200,527078.8861
10201,610340.8988
10202,509528.3843
10203,814397.6387
10204,184684.1162
10205,411452.1505
10206,472985.5393
10207,380001.4859
10208,424620.7998
10209,1425320.333
10210,671690.5697
10211,472303.6876
10212,648999.0881
10213,437061.7361
10214,578507.8481
10215,883835.698
10216,375898.7083
10217,237813.8653
10218,305579.666
10219,511740.6956
10220,810529.1996
10221,365214.985
10222,554678.7835
10223,553742.3187
10224,757012.6834
10225,300457.7946
10226,522768.7072
10227,276555.912
10228,383970.9466
10229,534999.2509
10230,570262.8764
10231,1074340.005
10232,717198.5402
10233,237810.3915
10234,451310.2668
10235,417550.5905
10236,845153.9095
10237,415021.378
10238,1294406.809
10239,306296.3013
10240,245100.2082
10241,536055.0139
10242,680870.3644
10243,569112.0549
10244,569050.1321
10245,589616.7726
10246,584072.8984
10247,239659.2578
10248,848052.5515
10249,509277.246
10250,317420.0669
10251,541669.4518
10252,536719.6949
10253,749378.5606
10254,515357.8292
10255,633426.5617
10256,167841.1049
10257,532298.0833
10258,886570.5723
10259,475690.3265
10260,303653.9208
10261,1249474.445
10262,452424.1281
10263,589695.5535
10264,361482.0652
10265,418861.0293
10266,612320.087
10267,989229.8195
10268,437182.9505
10269,565730.9517
10270,543029.0558
10271,567252.1342
10272,378827.1191
10273,317736.8251
10274,713497.8299
10275,1166035.595
10276,286026.3935
10277,526199.0383
10278,481228.5118
10279,235299.6673
10280,454307.542
10281,694270.204
10282,556806.1658
10283,621563.3944
10284,222139.531
10285,395534.3266
10286,2591455.708
10287,570598.4472
10288,561283.5733
10289,221661.4918
10290,549967.087
10291,821104.8761
10292,608666.1322
10293,251213.7049
10294,294584.2539
10295,422432.492
10296,263737.1705
10297,413927.9073
10298,225072.249
10299,600742.3319
10300,552133.3074
10301,267832.2834
10302,237854.1668
10303,683036.5849
10304,539360.542
10305,519789.1076
10306,386179.1269
10307,542284.8218
10308,383115.0055
10309,247817.8819
10310,377756.7833
10311,535731.749
10312,531368.6453
10313,514645.3633
10314,534850.5592
10315,571957.3037
10316,428152.1217
10317,312909.4129
10318,550392.8761
10319,569520.6799
10320,546966.0188
10321,304630.4816
10322,1209039.953
10323,275316.4311
10324,583206.306
10325,516912.0387
10326,299121.3774
10327,207250.36
10328,250178.9181
10329,266045.8441
10330,819096.0851
10331,439484.134
10332,644266.7088
10333,130059.6469
10334,450519.827
10335,612370.0103
10336,626762.65
10337,367842.7541
10338,260455.1788
10339,728874.4619
10340,417160.9251
10341,521771.8527
10342,513360.6081
10343,836128.9325
10344,821797.8065
10345,808340.93
10346,565166.7639
10347,311916.7494
10348,494464.8634
10349,652249.3794
10350,520699.5762
10351,739560.0877
10352,377931.1713
10353,256949.1591
10354,506537.7442
10355,594680.0557
10356,604889.1834
10357,307023.3506
10358,213772.2379
10359,517941.4277
10360,381460.3996
10361,612728.7502
10362,196918.6761
10363,287816.7099
10364,245162.3992
10365,610826.229
10366,258517.7679
10367,378429.166
10368,235695.4681
10369,552981.8071
10370,272346.2198
10371,543139.369
10372,372277.4053
10373,306520.0259
10374,616425.3847
10375,618301.3671
10376,955564.4177
10377,465398.8675
10378,526195.641
10379,370223.1921
10380,375376.1818
10381,632672.2805
10382,216043.0826
10383,803902.505
10384,289775.5075
10385,551543.3389
10386,349187.2997
10387,550189.4452
10388,487658.9548
10389,370823.7657
10390,986402.3536
10391,407942.4195
10392,549832.0473
10393,272256.8501
10394,519587.0953
10395,793764.7702
10396,1244369.893
10397,325507.0032
10398,509000.6068
10399,266527.9377
10400,579072.0359
10401,573733.6096
10402,682735.9432
10403,562738.4338
10404,507783.8219
10405,543278.3173
10406,245228.2171
10407,809815.9054
10408,623729.5944
10409,323889.1216
10410,338593.2902
10411,398305.0911
10412,550201.7893
10413,570099.9242
10414,474801.3926
10415,620013.2394
10416,842590.0675
10417,440003.1866
10418,462642.8915
10419,882911.4584
10420,527861.2693
10421,555963.8818
10422,1247003.626
10423,217822.0765
10424,519829.274
10425,637411.7289
10426,651283.7964
10427,544533.2068
10428,734783.8704
10429,502324.9916
10430,386910.3978
10431,408475.9547
10432,533239.5553
10433,512093.8859
10434,339100.6069
10435,373344.2471
10436,397662.0009
10437,361047.1697
10438,498624.8311
10439,508344.5358
10440,215929.4348
10441,568364.3853
10442,366143.998
10443,650100.0245
10444,360494.1192
10445,407346.9603
10446,249939.7529
10447,313155.5141
10448,447775.0129
10449,529259.5125
10450,273592.4124
10451,899144.2421
10452,521789.8091
10453,784053.0257
10454,239703.1097
10455,631767.0107
10456,351716.0706
10457,1064465.318
10458,532928.0263
10459,342731.3163
10460,501551.1279
10461,356055.4135
10462,509677.0377
10463,217991.9844
10464,1244666.62
10465,226217.4583
10466,227837.4091
10467,549022.0719
10468,546961.8878
10469,266212.3326
10470,386809.7514
10471,239301.6762
10472,482908.6992
10473,557308.7432
10474,252698.807
10475,524088.2077
10476,511166.8655
10477,223008.6293
10478,535746.9205
10479,576871.2691
10480,258853.6133
10481,544385.4849
10482,601108.6766
10483,517771.2802
10484,517153.7719
10485,456732.7491
10486,190656.5261
10487,592180.2955
10488,696256.3782
10489,272381.5
10490,315519.6214
10491,507770.6674
10492,398638.9447
10493,260550.0332
10494,231700.2921
10495,667640.731
10496,572768.1863
10497,519200.8398
10498,531786.6112
10499,533500.4379
10500,201389.5221
10501,961363.9941
10502,349631.0451
10503,525388.9864
10504,503128.569
10505,512792.2893
10506,545598.6885
10507,237685.8181
10508,271536.3593
10509,209099.2646
10510,392596.6625
10511,571076.9063
10512,675636.639
10513,553189.1087
10514,691411.4231
10515,357067.3386
10516,259527.465
10517,390095.4836
10518,526829.548
10519,632267.4497
10520,596085.6362
10521,384048.1035
10522,236851.168
10523,490660.4756
10524,429691.4965
10525,570271.7467
10526,459510.5018
10527,260543.1455
10528,603819.021
10529,342813.9079
10530,526526.73
10531,264682.6065
10532,851037.7185
10533,789227.577
10534,589792.7122
10535,519987.072
10536,1595208.936
10537,595091.8663
10538,595761.3035
10539,132376.0019
10540,653572.5592
10541,588941.5625
10542,546078.3928
10543,735405.6313
10544,260687.5836
10545,531616.169
10546,527176.0204
10547,414348.9391
10548,360875.5589
10549,272288.1216
10550,494404.512
10551,525130.8928
10552,476091.3017
10553,637177.719
10554,542886.5122
10555,517901.3649
10556,260975.3694
10557,569384.8545
10558,655208.8118
10559,518546.472
10560,407768.5418
10561,252027.0392
10562,535108.691
10563,287158.7022
10564,613859.2259
10565,559590.4294
10566,315530.5853
10567,509622.2984
10568,681327.073
10569,412855.5542
10570,416957.1865
10571,448381.8177
10572,389594.8086
10573,835255.8209
10574,597588.441
10575,520503.7502
10576,525152.0571
10577,805584.6018
10578,650230.1091
10579,526393.5223
10580,561849.5
10581,427290.8631
10582,477401.761
10583,521570.5603
10584,621944.7192
10585,511875.7353
10586,259846.3367
10587,1072097.889
10588,543963.6811
10589,373710.477
10590,517670.7104
10591,366781.4554
10592,557184.1699
10593,665566.9193
10594,527214.4615
10595,756824.6423
10596,724150.2616
10597,506275.3844
10598,366108.4983
10599,557195.0955
10600,343209.4933
10601,551572.4786
10602,952858.1676
10603,540399.8299
10604,1230031.712
10605,607124.7021
10606,371270.8702
10607,447852.3753
10608,333667.6965
10609,209929.586
10610,238436.8084
10611,1106875.036
10612,292703.8801
10613,515665.8844
10614,551888.1004
10615,552895.2618
10616,567099.9417
10617,358632.5501
10618,507060.1558
10619,331655.2834
10620,537982.3244
10621,269106.3948
10622,454137.6562
10623,772597.4921
10624,325220.9728
10625,238873.0256
10626,720898.7006
10627,532466.4254
10628,378832.318
10629,664148.4068
10630,365508.2755
10631,1220993.243
10632,561017.8749
10633,715831.9819
10634,1139778.889
10635,807684.9012
10636,513364.0054
10637,532928.0263
10638,275683.5925
10639,766416.0635
10640,819910.1787
10641,439654.8748
10642,252976.1227
10643,640757.635
10644,398855.4152
10645,536127.6712
10646,566841.5305
10647,316340.5224
10648,919998.5168
10649,271917.764
10650,727169.3826
10651,462455.3169
10652,552386.5851
10653,229737.6174
10654,654423.1281
10655,164341.1541
10656,342894.4905
10657,507978.2676
10658,524795.6589
10659,517476.2264
10660,513767.1956
10661,395648.2281
10662,498898.1727
10663,325223.3867
10664,567776.1175
10665,659784.8241
10666,509501.0841
10667,990840.961
10668,181288.3315
10669,234418.1189
10670,304709.7222
10671,335371.6271
10672,495901.664
10673,406012.3656
10674,526639.2717
10675,673994.535
10676,525751.8573
10677,701827.5385
10678,420314.1331
10679,935318.9804
10680,885537.9421
10681,519820.4971
10682,730102.0269
10683,919783.4411
10684,441016.5928
10685,263550.2531
10686,586612.978
10687,378156.3527
10688,537480.2691
10689,407200.223
10690,918872.9819
10691,355610.2634
10692,247502.0624
10693,541904.2308
10694,925166.4558
10695,582479.2427
10696,530641.4402
10697,577585.3936
10698,647255.9686
10699,715515.6093
10700,571186.7981
10701,205579.1056
10702,570589.1813
10703,1207702.336
10704,367582.6053
10705,495885.1393
10706,448488.9843
10707,277552.8431
10708,468833.1765
10709,849944.0917
10710,511047.727
10711,251271.8796
10712,653096.1376
10713,444254.6166
10714,825840.2317
10715,202062.2597
10716,548655.2679
10717,658223.7053
10718,670934.0884
10719,266742.1334
10720,174209.1753
10721,470140.9793
10722,496227.5811
10723,204267.2865
10724,572333.136
10725,523229.0922
10726,466045.5538
10727,262163.3489
10728,554874.5509
10729,1050544.307
10730,418234.5357
10731,1580170.141
10732,497847.6467
10733,272405.2049
10734,1069403.19
10735,550601.4292
10736,1075890.562
10737,503692.2454
10738,673392.2131
10739,469712.7257
10740,568937.9207
10741,520837.304
10742,326458.5006
10743,251645.7144
10744,526943.099
10745,428368.6304
10746,472985.5393
10747,324837.816
10748,484054.2976
